,section,task_section,task,trial_id,cue_dir,valid_cue,key_resp.keys,key_resp.rt,correct_response,median_left_eye_x,mean_left_eye_x,participant_number,session_number,session_type,no_bad_eye_indicies,median_aai,mean_aai,eyes_open_baseline,eyes_closed_baseline,posner_baseline,posner_threshold,percentage_bad_eye
153,cue_right,pos,posner1,49.0,right,False,['left'],[0.4046768001280725],True,665.0,665.0276,sub-07,ses-01,an-at,0.0,0.026333559001831777,0.05945663221084788,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
154,cue_right,pos,posner1,50.0,right,False,['left'],[0.31671039992943406],True,656.0,656.8578,sub-07,ses-01,an-at,0.0,-0.13204272603168643,-0.17536489733299726,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
155,cue_right,pos,posner1,51.0,right,False,['left'],[0.3106587999500334],True,662.0,670.7302,sub-07,ses-01,an-at,0.0,0.08310369090301012,0.05204984818895974,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
156,cue_left,pos,posner1,52.0,left,False,['right'],[0.35426060017198324],True,670.5,669.135,sub-07,ses-01,an-at,0.0,-0.12881015723767447,-0.1495890180208116,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
157,cue_left,pos,posner1,53.0,left,True,['left'],[0.38268480030819774],True,669.0,669.0654,sub-07,ses-01,an-at,0.0,-0.08817737643338461,-0.032202450984169115,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
158,cue_centre,pos,posner1,54.0,centre,True,['left'],[0.35233760019764304],True,676.0,675.3104,sub-07,ses-01,an-at,0.0,-0.07265193577876561,-0.0297418994741807,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
159,cue_right,pos,posner1,55.0,right,True,['right'],[0.3403631001710892],True,666.0,666.4836,sub-07,ses-01,an-at,0.0,-0.022779668679668345,-0.061294008368249504,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
160,cue_left,pos,posner1,56.0,left,True,['left'],[0.3343694997020066],True,674.0,672.8810137457044,sub-07,ses-01,an-at,172.0,-0.00920881553765335,-0.012672794154493941,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0688
161,cue_right,pos,posner1,57.0,right,True,['right'],[0.25050560012459755],True,672.0,672.0302,sub-07,ses-01,an-at,0.0,0.027337196200348496,-0.010237409843542515,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
162,cue_centre,pos,posner1,58.0,centre,False,['right'],[0.37853260012343526],True,664.0,665.7804,sub-07,ses-01,an-at,0.0,0.028263264772971933,0.033185876690977514,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
163,cue_right,pos,posner1,59.0,right,False,['left'],[0.438256099820137],True,667.5,667.0265731292517,sub-07,ses-01,an-at,148.0,-0.029763193202383423,-0.035560016581642616,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0592
164,cue_centre,pos,posner1,60.0,centre,False,['left'],[0.4540285998955369],True,669.0,669.6872017353579,sub-07,ses-01,an-at,195.0,-0.048677555393609045,0.009323947864026044,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.078
165,cue_centre,pos,posner1,61.0,centre,True,"['left', 'left']","[0.3824201002717018, 1.1501950002275407]",False,676.5,681.7836,sub-07,ses-01,an-at,0.0,-0.12154687588538077,-0.11938731844471427,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
166,cue_left,pos,posner1,62.0,left,False,['right'],[0.28612850001081824],True,645.0,649.4176076955249,sub-07,ses-01,an-at,109.0,-0.05178005765023836,-0.09111206810595374,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0436
167,cue_right,pos,posner1,63.0,right,True,['right'],[0.4381575998850167],True,663.0,662.9008,sub-07,ses-01,an-at,0.0,0.0797745573020926,0.07821133371313399,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
168,cue_right,pos,posner1,64.0,right,False,['left'],[0.283984599635005],True,674.0,669.6928,sub-07,ses-01,an-at,0.0,-0.04031311580712672,-0.038090423023402986,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
169,cue_right,pos,posner1,65.0,right,False,['left'],[0.35404609981924295],True,675.0,674.5006339814032,sub-07,ses-01,an-at,134.0,0.06942183086582394,0.06534574893714457,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0536
170,cue_centre,pos,posner1,66.0,centre,True,['left'],[0.33592949993908405],True,659.0,660.8114,sub-07,ses-01,an-at,0.0,0.04511841804122517,0.06896011583354673,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
171,cue_left,pos,posner1,67.0,left,True,['left'],[0.44012050004675984],True,647.0,646.9904,sub-07,ses-01,an-at,0.0,0.006141071894345771,-0.014314595563354862,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
172,cue_left,pos,posner1,68.0,left,False,['right'],[0.39578110026195645],True,640.0,645.6852,sub-07,ses-01,an-at,0.0,0.024561468236369906,-0.0028954924199922514,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
173,cue_centre,pos,posner1,69.0,centre,True,['left'],[0.37172779999673367],True,652.0,649.4984,sub-07,ses-01,an-at,0.0,-0.0012666976280017838,0.018580597102593646,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
174,cue_right,pos,posner1,70.0,right,True,['right'],[0.3219269998371601],True,653.0,657.5478,sub-07,ses-01,an-at,0.0,0.20377873625945545,0.2076841574974602,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
175,cue_centre,pos,posner1,71.0,centre,True,['left'],[0.30778570007532835],True,659.25,646.9808,sub-07,ses-01,an-at,0.0,0.025841958356576614,0.028851717993028422,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
176,cue_centre,pos,posner1,72.0,centre,False,['left'],[0.40792000014334917],True,669.0,668.1737855946399,sub-07,ses-01,an-at,111.0,0.16127492439528499,0.1306970347163377,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0444
177,cue_centre,pos,posner1,73.0,centre,True,['left'],[0.3336076997220516],True,663.0,663.777683854607,sub-07,ses-01,an-at,134.0,-0.0019737798099745026,0.009805854062422152,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0536
178,cue_right,pos,posner1,74.0,right,True,['right'],[0.30161029985174537],True,654.0,651.7058,sub-07,ses-01,an-at,0.0,-0.1062257437641039,-0.13558490638310342,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
179,cue_right,pos,posner1,75.0,right,False,['left'],[0.46158110024407506],True,654.0,662.4862927035007,sub-07,ses-01,an-at,129.0,-0.17358031827130996,-0.18662604046034756,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0516
180,cue_left,pos,posner1,76.0,left,True,['left'],[0.6633067997172475],True,644.5,637.6769362430466,sub-07,ses-01,an-at,163.0,-0.09748194703931187,-0.09780823451732551,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0652
181,cue_right,pos,posner1,77.0,right,True,['right'],[0.3313528997823596],True,647.0,668.8164251207729,sub-07,ses-01,an-at,844.0,-0.09194789048887268,-0.10279072018359375,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.3376
182,cue_left,pos,posner1,78.0,left,False,['right'],[0.5553019000217319],True,655.0,653.5292,sub-07,ses-01,an-at,0.0,0.0027841357250947977,-0.05977299942865794,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
183,cue_centre,pos,posner1,79.0,centre,False,['left'],[0.2892372999340296],True,652.0,652.7226,sub-07,ses-01,an-at,0.0,0.11747873688581573,0.0984335523199484,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
184,cue_centre,pos,posner1,80.0,centre,True,['left'],[0.3613907000981271],True,661.0,661.024,sub-07,ses-01,an-at,0.0,-0.14756858203263085,-0.18781186468107877,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
185,cue_left,pos,posner1,81.0,left,True,['left'],[0.323271700181067],True,655.0,653.5698,sub-07,ses-01,an-at,0.0,0.03367895903346004,0.01611948632155936,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
186,cue_right,pos,posner1,82.0,right,True,['right'],[0.32916069962084293],True,673.5,670.5982,sub-07,ses-01,an-at,0.0,0.055230863394040576,0.03055017461058099,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
187,cue_centre,pos,posner1,83.0,centre,True,['left'],[0.3312371000647545],True,675.0,676.8546312178388,sub-07,ses-01,an-at,168.0,-0.05140605714794967,-0.05557584758791951,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0672
188,cue_left,pos,posner1,84.0,left,True,['left'],[0.29908280028030276],True,648.0,654.736,sub-07,ses-01,an-at,0.0,0.10167398628038063,0.08613959629785545,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
189,cue_centre,pos,posner1,85.0,centre,True,['left'],[0.328965499997139],True,668.0,668.9256,sub-07,ses-01,an-at,0.0,-0.025256044103615868,-0.006745150179066877,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
190,cue_right,pos,posner1,86.0,right,False,['left'],[0.30491810012608767],True,670.0,671.718,sub-07,ses-01,an-at,0.0,-0.05893307680845617,-0.07127604700478142,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
191,cue_right,pos,posner1,87.0,right,True,['right'],[0.2769932998344302],True,686.0,682.9598572702944,sub-07,ses-01,an-at,258.0,0.009691783669398959,-0.06374279032987323,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.1032
192,cue_centre,pos,posner1,88.0,centre,True,['left'],[0.29096509981900454],True,666.0,662.122,sub-07,ses-01,an-at,0.0,-0.06858586652025969,-0.0660553339205549,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
193,cue_left,pos,posner1,89.0,left,True,['left'],[0.3529336000792682],True,663.0,656.7179046801202,sub-07,ses-01,an-at,171.0,-0.16927857798149773,-0.13206570713629828,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0684
194,cue_centre,pos,posner1,90.0,centre,True,['right'],[0.2890095002949238],True,668.5,675.9096,sub-07,ses-01,an-at,0.0,0.03339700355531661,-0.014111009593215538,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
195,cue_centre,pos,posner1,91.0,centre,True,['left'],[0.25084790028631687],True,656.0,659.7319185794717,sub-07,ses-01,an-at,190.0,0.06490760496811507,0.03427802489496624,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.076
196,cue_left,pos,posner1,92.0,left,False,['right'],[0.4347926997579634],True,652.0,653.3011583011584,sub-07,ses-01,an-at,169.0,-0.03919699068904088,-0.03719236023967851,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0676
197,cue_centre,pos,posner1,93.0,centre,False,['right'],[0.4027995001524687],True,668.0,669.8886,sub-07,ses-01,an-at,0.0,0.031608930616753565,0.02545284578866179,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
198,cue_centre,pos,posner1,94.0,centre,True,['right'],[0.5569215998984873],True,664.0,664.5374,sub-07,ses-01,an-at,0.0,-0.08115536843536883,-0.024317803154513727,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
199,cue_centre,pos,posner1,95.0,centre,True,['left'],[0.4468356999568641],True,660.75,659.5484,sub-07,ses-01,an-at,0.0,-0.11697437013958228,-0.10851680580870243,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
200,cue_left,pos,posner1,96.0,left,False,['right'],[0.44260980002582073],True,653.0,655.5244,sub-07,ses-01,an-at,0.0,0.11401407380711727,0.11919737681010031,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
201,cue_left,pos,posner1,97.0,left,True,['left'],[0.464797199703753],True,677.0,670.1728,sub-07,ses-01,an-at,0.0,0.010602004681517067,0.009419516765821034,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
202,cue_centre,pos,posner1,98.0,centre,True,['left'],[0.4203431997448206],True,691.0,688.0701829008932,sub-07,ses-01,an-at,149.0,-0.03698395783843203,-0.04219210896015282,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0596
203,cue_left,pos,posner1,99.0,left,True,['left'],[0.46256549982354045],True,658.0,657.7944,sub-07,ses-01,an-at,0.0,0.03167799782168568,0.030598124495044714,-0.0063923185581985665,-0.04231556863073211,-0.032594251048689,0.05087205308436407,0.0
0,baseline_eo-0,,baseline0,,,,,,,,,sub-07,ses-02,an-at,,-0.020213309582125354,-0.015580471361131096,,,,,
1,baseline_ec-0,,baseline0,,,,,,,,,sub-07,ses-02,an-at,,0.02956270478367885,0.029025771389625706,,,,,
2,baseline_eo-0,,baseline1,,,,,,,,,sub-07,ses-02,an-at,,-0.013369088163662415,-0.019262454416173986,,,,,
3,baseline_ec-0,,baseline1,,,,,,,,,sub-07,ses-02,an-at,,0.005311163356463729,0.002581765978335964,,,,,
4,cue_left,pos,posner0,0.0,left,True,['left'],[0.2924647997133434],True,631.25,633.7258,sub-07,ses-02,an-at,0.0,-0.061955757250897164,-0.06900046064499699,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0
5,cue_right,pos,posner0,1.0,right,True,['right'],[0.2342482996173203],True,668.0,658.6326049700085,sub-07,ses-02,an-at,166.0,-0.08102048977797045,-0.07222575861658392,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0664
6,cue_left,pos,posner0,2.0,left,False,['right'],[0.33029429987072945],True,647.0,646.174,sub-07,ses-02,an-at,0.0,0.07801130969204881,0.08395747545825237,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0
7,cue_right,pos,posner0,3.0,right,True,['right'],[0.26618590019643307],True,650.0,654.7933273622929,sub-07,ses-02,an-at,266.0,-0.08875524571251055,-0.09089964654892006,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.1064
8,cue_right,pos,posner0,4.0,right,True,['right'],[0.29207259975373745],True,668.0,661.7073535699017,sub-07,ses-02,an-at,160.0,0.004900382968818519,-0.005582618982842522,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.064
9,cue_right,pos,posner0,5.0,right,True,['right'],[0.2840796001255512],True,656.0,656.8412,sub-07,ses-02,an-at,0.0,-0.1420960907607161,-0.09630499627470128,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0
10,cue_right,pos,posner0,6.0,right,True,['right'],[0.3222105000168085],True,661.0,666.0554,sub-07,ses-02,an-at,0.0,-0.08098087815631065,-0.0878465823795221,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0
11,cue_right,pos,posner0,7.0,right,False,['left'],[0.3420712002553046],True,677.0,681.2498871331828,sub-07,ses-02,an-at,285.0,-0.10535277127989445,-0.06563488983310915,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.114
12,cue_left,pos,posner0,8.0,left,True,['left'],[0.26202180003747344],True,666.0,664.85,sub-07,ses-02,an-at,0.0,0.053566162328758424,0.04680781429893753,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0
13,cue_right,pos,posner0,9.0,right,False,['left'],[0.34390030009672046],True,666.0,663.7458,sub-07,ses-02,an-at,0.0,-0.12523653883838973,-0.07711558523617403,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0
14,cue_centre,pos,posner0,10.0,centre,False,['right'],[0.2521187998354435],True,659.0,655.4658,sub-07,ses-02,an-at,0.0,-0.01405027159240536,-0.017551595781071194,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0
15,cue_right,pos,posner0,11.0,right,False,['left'],[0.34179179975762963],True,633.5,632.0652358691033,sub-07,ses-02,an-at,147.0,-0.04929595089036648,-0.06283804315691374,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0588
16,cue_right,pos,posner0,12.0,right,False,['left'],[0.39586729975417256],True,670.0,673.8562,sub-07,ses-02,an-at,0.0,0.1470352687602613,0.11256551681163803,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0
17,cue_left,pos,posner0,13.0,left,False,['right'],[0.3577808002009988],True,672.0,669.4644,sub-07,ses-02,an-at,0.0,0.037745139774911105,0.014867670159142275,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0
18,cue_centre,pos,posner0,14.0,centre,True,['left'],[0.31990280002355576],True,624.75,641.4430856067733,sub-07,ses-02,an-at,374.0,-0.0864368697750744,-0.0862077218228776,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.1496
19,cue_right,pos,posner0,15.0,right,True,['right'],[0.24993199994787574],True,682.0,672.9381208609271,sub-07,ses-02,an-at,84.0,-0.20995887362391882,-0.21173705420347125,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0336
20,cue_centre,pos,posner0,16.0,centre,True,['left'],[0.27760230004787445],True,654.0,648.2004347826087,sub-07,ses-02,an-at,200.0,-0.004568511506371931,0.012323208410723058,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.08
21,cue_left,pos,posner0,17.0,left,True,['left'],[0.32372070010751486],True,680.0,676.2762,sub-07,ses-02,an-at,0.0,0.06078742995238648,0.048529542357202,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0
22,cue_centre,pos,posner0,18.0,centre,True,['right'],[0.25362030044198036],True,668.0,669.481,sub-07,ses-02,an-at,0.0,-0.033112454696277896,0.01916014545874944,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0
23,cue_right,pos,posner0,19.0,right,True,['right'],[0.2674929001368582],True,649.0,649.3167572085249,sub-07,ses-02,an-at,107.0,0.05371772567988962,0.012071257470356903,-0.020213309582125354,0.02956270478367885,-0.015386409683620681,0.06345132144820241,0.0428
